GEOID,NAMELSAD,school_count,elementary_school_count,middle_school_count,high_school_count,other_school_count,charter_school_count,tract_area_sq_mile,schools_per_sq_mile,district_name,district_type,district_grade_low,district_grade_high,district_overlap_pct,ela_students_tested,ela_current_status,ela_status_level,ela_change,ela_change_level,math_students_tested,math_current_status,math_status_level,math_change,math_change_level,academic_strength_score,academic_strength_tier
06073013000,Census Tract 130,2,0,0,1,1,1,0.6283173640751097,3.183104772130598,Chula Vista Elementary,Elementary,PK,12,0.9999999999999996,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073008101,Census Tract 81.01,1,0,0,1,0,0,0.5691499429042891,1.7570062379294038,San Diego Unified,Unified,PK,12,0.7887042855967471,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008102,Census Tract 81.02,0,0,0,0,0,0,0.7352818016346994,0.0,San Diego Unified,Unified,PK,12,0.7274600024215001,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008301,Census Tract 83.01,0,0,0,0,0,0,0.9091658729198745,0.0,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008306,Census Tract 83.06,0,0,0,0,0,0,1.053880155673781,0.0,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073010402,Census Tract 104.02,0,0,0,0,0,0,0.2651349241760512,0.0,South Bay Union,Elementary,PK,08,1.0,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010501,Census Tract 105.01,1,0,0,0,1,0,0.18388205281902498,5.438268632905631,South Bay Union,Elementary,PK,08,0.9207187979187778,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010502,Census Tract 105.02,1,1,0,0,0,0,0.4089273785811649,2.445421980474016,South Bay Union,Elementary,PK,08,1.0,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073010601,Census Tract 106.01,0,0,0,0,0,0,4.500989461349631,0.0,South Bay Union,Elementary,PK,08,0.2021169101427817,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073013205,Census Tract 132.05,0,0,0,0,0,0,0.6879617828893705,0.0,Sweetwater Union High,High,KG,12,0.9999999999999996,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073013102,Census Tract 131.02,2,2,0,0,0,0,0.7671768074919346,2.6069609775332347,Chula Vista Elementary,Elementary,PK,12,1.0000000000000004,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073013103,Census Tract 131.03,1,1,0,0,0,0,0.9613914822859397,1.0401589970635678,Sweetwater Union High,High,KG,12,0.7974013401702374,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073013104,Census Tract 131.04,0,0,0,0,0,0,0.3775659530552267,0.0,Chula Vista Elementary,Elementary,PK,12,1.0,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073013203,Census Tract 132.03,3,1,1,1,0,1,0.43086557897488637,6.9627283923157375,Chula Vista Elementary,Elementary,PK,12,0.9999999999999998,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073013204,Census Tract 132.04,1,1,0,0,0,0,0.30976615349969555,3.2282416548810677,Chula Vista Elementary,Elementary,PK,12,0.9999999999999994,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073010109,Census Tract 101.09,0,0,0,0,0,0,4.989791843195884,0.0,Sweetwater Union High,High,KG,12,0.9997371341270904,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073008307,Census Tract 83.07,2,1,1,0,0,0,0.8395887962099842,2.3821184954209333,San Diego Unified,Unified,PK,12,0.9999999999999984,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008327,Census Tract 83.27,2,1,0,1,0,0,2.441777163657409,0.8190755609346045,San Dieguito Union High,High,07,12,1.0000000000000002,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073008330,Census Tract 83.30,1,1,0,0,0,0,0.5920814999932802,1.6889566723691747,San Dieguito Union High,High,07,12,0.9999999999999994,5480,80.1,5,8.2,4,5473,56.8,5,5.8,4,5.0,high
06073010900,Census Tract 109,0,0,0,0,0,0,0.5248557808209476,0.0,Coronado Unified,Unified,PK,12,0.7819224789804364,1338,55.5,5,-0.4,3,1341,24.8,4,-3.4,2,4.5,high
06073011000,Census Tract 110,0,0,0,0,0,0,0.38665748802095035,0.0,Coronado Unified,Unified,PK,12,0.8186477235413546,1338,55.5,5,-0.4,3,1341,24.8,4,-3.4,2,4.5,high
06073011100,Census Tract 111,1,0,1,0,0,0,0.3848394917707116,2.598485917853261,Coronado Unified,Unified,PK,12,0.910933846912827,1338,55.5,5,-0.4,3,1341,24.8,4,-3.4,2,4.5,high
06073013306,Census Tract 133.06,1,1,0,0,0,0,0.5000452760070342,1.999818912369713,Chula Vista Elementary,Elementary,PK,12,0.9999999999999998,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073013206,Census Tract 132.06,1,0,0,1,0,0,0.6135348730185135,1.6298992021107575,Chula Vista Elementary,Elementary,PK,12,0.9999999999999996,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073013301,Census Tract 133.01,3,3,0,0,0,1,0.6469981984814032,4.636798073072579,Chula Vista Elementary,Elementary,PK,12,0.9999999999999993,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073013302,Census Tract 133.02,0,0,0,0,0,0,0.540436591962554,0.0,Chula Vista Elementary,Elementary,PK,12,0.9999999999999993,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073013303,Census Tract 133.03,2,1,0,1,0,0,0.5337249458965561,3.7472484945225517,Chula Vista Elementary,Elementary,PK,12,0.9999999999999997,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073014602,Census Tract 146.02,1,0,1,0,0,0,1.054330664437653,0.9484690465048445,Grossmont Union High,High,KG,12,0.9999999999999993,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073011300,Census Tract 113,0,0,0,0,0,0,4.47140412025447,0.0,Coronado Unified,Unified,PK,12,0.8372656933527329,1338,55.5,5,-0.4,3,1341,24.8,4,-3.4,2,4.5,high
06073008511,Census Tract 85.11,1,1,0,0,0,1,5.873793776496211,0.1702477203066724,San Diego Unified,Unified,PK,12,1.0000000000000009,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073013601,Census Tract 136.01,2,1,1,0,0,1,1.2514846158836253,1.5981019459738839,Grossmont Union High,High,KG,12,0.999999999999999,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073017048,Census Tract 170.48,1,1,0,0,0,0,1.4603681174230068,0.6847588550239093,Poway Unified,Unified,PK,12,0.9999999999999991,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073009507,Census Tract 95.07,0,0,0,0,0,0,1.570967055138549,0.0,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007800,Census Tract 78,3,2,0,1,0,0,0.7713236002873051,3.8894181364119422,San Diego Unified,Unified,PK,12,1.0000000000000009,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008503,Census Tract 85.03,1,1,0,0,0,0,1.420550567403109,0.7039524132027821,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009902,Census Tract 99.02,0,0,0,0,0,0,5.3277829235474945,0.0,San Diego Unified,Unified,PK,12,0.026306196133037085,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073020304,Census Tract 203.04,0,0,0,0,0,0,5.359894361689831,0.0,Escondido Union,Elementary,PK,08,0.5190527703482258,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073015502,Census Tract 155.02,3,3,0,0,0,0,9.987564384623997,0.30037353297251773,Grossmont Union High,High,KG,12,0.999999999999999,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073021202,Census Tract 212.02,1,1,0,0,0,0,69.52166628081834,0.014384005066286927,Mountain Empire Unified,Unified,PK,12,0.5355007370100181,842,-65.6,2,3.7,4,848,-100.5,1,-5.0,2,1.5,lower
06073016201,Census Tract 162.01,4,1,0,3,0,0,1.8355274963845445,2.179210067884484,Grossmont Union High,High,KG,12,1.0000000000000004,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073018510,Census Tract 185.10,1,1,0,0,0,0,0.7712669918525458,1.2965678689270088,Oceanside Unified,Unified,PK,12,1.0000000000000007,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073019803,Census Tract 198.03,1,1,0,0,0,0,1.466690110781958,0.6818072833850739,Carlsbad Unified,Unified,PK,12,0.9932896415804625,5352,48.2,5,-2.1,3,5365,20.6,4,0.3,3,4.5,high
06073015302,Census Tract 153.02,1,1,0,0,0,0,1.3105653265830466,0.7630294955286481,Grossmont Union High,High,KG,12,0.9999999999999987,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073010104,Census Tract 101.04,1,0,1,0,0,0,0.6229947185651377,1.6051500441338722,South Bay Union,Elementary,PK,08,0.9999999999999999,1961,-49.7,2,10.6,4,1991,-78.5,2,6.1,4,2.0,lower
06073017601,Census Tract 176.01,1,1,0,0,0,0,3.3692367584872343,0.29680312536094783,Encinitas Union Elementary,Elementary,KG,06,0.900151010160289,2514,46.9,5,2.8,3,2513,31.9,4,0.1,3,4.5,high
06073016606,Census Tract 166.06,2,1,0,1,0,0,1.0619248290535555,1.883372481065828,Grossmont Union High,High,KG,12,1.0,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073019002,Census Tract 190.02,1,1,0,0,0,0,14.649808371426593,0.06826027854060049,Fallbrook Union High,High,09,12,0.8309838632881978,452,14.0,3,16.3,5,453,-80.2,2,18.9,5,2.5,medium
06073008501,Census Tract 85.01,1,1,0,0,0,0,1.1735668877460825,0.8521031143956098,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003601,Census Tract 36.01,1,1,0,0,0,0,0.347077557714078,2.8812004054258056,San Diego Unified,Unified,PK,12,0.9999999999999992,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073013411,Census Tract 134.11,0,0,0,0,0,0,1.8427106894211138,0.0,Chula Vista Elementary,Elementary,PK,12,1.0000000000000002,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073002703,Census Tract 27.03,1,1,0,0,0,1,0.7573095163686291,1.3204640617684231,San Diego Unified,Unified,PK,12,0.8224523911069002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003109,Census Tract 31.09,1,1,0,0,0,0,0.42232918362490446,2.3678212133409167,San Diego Unified,Unified,PK,12,0.9999747640043131,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003111,Census Tract 31.11,1,1,0,0,0,0,0.5550243647762855,1.8017227052781215,San Diego Unified,Unified,PK,12,0.9981674513521002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003112,Census Tract 31.12,2,0,0,1,1,2,0.5831438634998306,3.429685409011564,San Diego Unified,Unified,PK,12,0.9999999999999993,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003113,Census Tract 31.13,1,1,0,0,0,0,0.6129006199439785,1.6315858843337505,San Diego Unified,Unified,PK,12,0.9513353354260198,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007701,Census Tract 77.01,0,0,0,0,0,0,0.21955173415566426,0.0,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007907,Census Tract 79.07,0,0,0,0,0,0,0.18139094494628077,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073021600,Census Tract 216,1,1,0,0,0,0,5.8992318677851205,0.16951359472084154,Coronado Unified,Unified,PK,12,0.19745622983371988,1338,55.5,5,-0.4,3,1341,24.8,4,-3.4,2,4.5,high
06073021800,Census Tract 218,0,0,0,0,0,0,0.5535455988987619,0.0,Coronado Unified,Unified,PK,12,0.8293506602920315,1338,55.5,5,-0.4,3,1341,24.8,4,-3.4,2,4.5,high
06073022000,Census Tract 220,0,0,0,0,0,0,0.2820047382049143,0.0,National Elementary,Elementary,PK,08,1.0000000000000018,2127,-43.4,2,7.2,4,2152,-54.5,2,8.2,4,2.0,lower
06073008003,Census Tract 80.03,0,0,0,0,0,0,0.2898228757702818,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008006,Census Tract 80.06,2,2,0,0,0,0,0.5751302611397318,3.4774730789449566,San Diego Unified,Unified,PK,12,0.656486649853733,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008361,Census Tract 83.61,0,0,0,0,0,0,0.21800350245032057,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008362,Census Tract 83.62,0,0,0,0,0,0,0.3421744088265737,0.0,San Diego Unified,Unified,PK,12,1.0000000000000004,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009305,Census Tract 93.05,1,1,0,0,0,0,0.6064721780205806,1.6488802557502729,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073009306,Census Tract 93.06,1,1,0,0,0,0,1.098904395772594,0.9099972698689058,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073018613,Census Tract 186.13,1,1,0,0,0,0,0.6497907576604103,1.5389569460798855,Oceanside Unified,Unified,PK,12,1.0000000000000004,7087,-25.4,2,4.4,4,7087,-56.3,2,5.1,4,2.0,lower
06073009510,Census Tract 95.10,1,1,0,0,0,0,0.6370493141168443,1.5697371896339334,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073012501,Census Tract 125.01,0,0,0,0,0,0,0.1780276956380011,0.0,Chula Vista Elementary,Elementary,PK,12,0.9999999999999999,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073012502,Census Tract 125.02,2,2,0,0,0,2,1.6771951471487094,1.1924670801725548,Sweetwater Union High,High,KG,12,0.6111682986976981,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073013420,Census Tract 134.20,1,1,0,0,0,1,0.7464563598522309,1.3396630450009974,Chula Vista Elementary,Elementary,PK,12,1.0000000000000002,12181,10.6,4,1.8,3,12271,-14.3,3,2.1,3,3.5,medium_high
06073019808,Census Tract 198.08,0,0,0,0,0,0,0.8335574416351245,0.0,Vista Unified,Unified,KG,12,0.9997970808109122,8800,-17.0,2,5.7,4,8824,-49.4,2,4.2,4,2.0,lower
06073014901,Census Tract 149.01,2,1,0,0,1,1,0.6627010023768519,3.0179522783680337,Grossmont Union High,High,KG,12,1.0,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016503,Census Tract 165.03,0,0,0,0,0,0,0.2610249006140565,0.0,Grossmont Union High,High,KG,12,1.0000000000000002,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073016504,Census Tract 165.04,1,1,0,0,0,0,0.504749342393265,1.9811813825422893,Cajon Valley Union,Elementary,PK,12,0.9999999999999994,9545,-51.1,2,2.4,3,9748,-82.4,2,-1.4,3,2.0,lower
06073007905,Census Tract 79.05,0,0,0,0,0,0,0.22058842794777606,0.0,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007910,Census Tract 79.10,0,0,0,0,0,0,0.385748300440724,0.0,San Diego Unified,Unified,PK,12,0.7253376973597564,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073014902,Census Tract 149.02,1,1,0,0,0,1,0.5988754857834047,1.669796182576874,Grossmont Union High,High,KG,12,0.9999999999999996,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073000201,Census Tract 2.01,0,0,0,0,0,0,0.3336733374576338,0.0,San Diego Unified,Unified,PK,12,0.9999999999999999,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002711,Census Tract 27.11,1,1,0,0,0,0,0.5608055400649646,1.7831492889391898,San Diego Unified,Unified,PK,12,0.7944264108245173,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003304,Census Tract 33.04,1,0,1,0,0,1,0.22738901911191362,4.3977497414148745,San Diego Unified,Unified,PK,12,0.9999999999999996,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007908,Census Tract 79.08,0,0,0,0,0,0,0.17729219306247537,0.0,San Diego Unified,Unified,PK,12,1.000000000000001,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073014806,Census Tract 148.06,0,0,0,0,0,0,0.350417976179531,0.0,Grossmont Union High,High,KG,12,0.9981192825649225,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
06073008363,Census Tract 83.63,0,0,0,0,0,0,0.09822908377017421,0.0,San Diego Unified,Unified,PK,12,0.9999999999999992,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008364,Census Tract 83.64,0,0,0,0,0,0,0.3819508246407913,0.0,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073008366,Census Tract 83.66,1,1,0,0,0,0,2.329818942891185,0.4292179025547159,Poway Unified,Unified,PK,12,1.0000000000000013,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073009511,Census Tract 95.11,1,1,0,0,0,0,0.5931276797953157,1.68597763022136,San Diego Unified,Unified,PK,12,0.9999999999999997,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073007702,Census Tract 77.02,1,1,0,0,0,0,0.23876678666391624,4.188187201294381,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073020308,Census Tract 203.08,0,0,0,0,0,0,0.46793486161080194,0.0,Escondido Union,Elementary,PK,08,0.9999999999999987,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073017801,Census Tract 178.01,4,1,0,2,1,0,1.722735781161565,2.32188826849755,Carlsbad Unified,Unified,PK,12,1.0000000000000002,5352,48.2,5,-2.1,3,5365,20.6,4,0.3,3,4.5,high
06073012303,Census Tract 123.03,1,1,0,0,0,0,0.6045686127491033,1.6540719761364806,Sweetwater Union High,High,KG,12,1.0000000000000004,14236,-1.0,2,4.8,4,14254,-62.9,2,9.8,4,2.0,lower
06073004200,Census Tract 42,1,1,0,0,0,0,0.9625736014672164,1.038881596665165,San Diego Unified,Unified,PK,12,1.0000000000000002,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002904,Census Tract 29.04,1,1,0,0,0,0,0.6959343329641328,1.436917181166773,San Diego Unified,Unified,PK,12,0.9999999999999998,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002502,Census Tract 25.02,1,1,0,0,0,0,0.7309975458605322,1.3679936487649864,San Diego Unified,Unified,PK,12,1.0000000000000007,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073017052,Census Tract 170.52,0,0,0,0,0,0,0.8485932605754126,0.0,Poway Unified,Unified,PK,12,1.0000000000000007,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017055,Census Tract 170.55,1,1,0,0,0,0,0.7956244633840432,1.256874374810803,Poway Unified,Unified,PK,12,1.0000000000000004,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073017056,Census Tract 170.56,0,0,0,0,0,0,1.0746773033403934,0.0,Poway Unified,Unified,PK,12,1.0000000000000004,17379,56.5,5,0.8,3,17419,39.8,5,2.6,3,5.0,high
06073020213,Census Tract 202.13,0,0,0,0,0,0,0.12986388506829535,0.0,Escondido Union,Elementary,PK,08,1.000000000000001,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073020214,Census Tract 202.14,1,0,0,1,0,1,0.6762552119099403,1.4787316716949372,Escondido Union,Elementary,PK,08,1.0000000000000002,8482,-36.0,2,6.0,4,8539,-58.9,2,5.1,4,2.0,lower
06073000202,Census Tract 2.02,1,1,0,0,0,0,0.5042499616970033,1.9831434327423625,San Diego Unified,Unified,PK,12,1.0,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073002712,Census Tract 27.12,0,0,0,0,0,0,0.8473048433281477,0.0,San Diego Unified,Unified,PK,12,0.8722152116440083,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073003305,Census Tract 33.05,3,1,1,1,0,0,0.5000726665527536,5.9991281280788105,San Diego Unified,Unified,PK,12,0.9995485516691978,44849,12.4,4,5.3,4,45112,-19.1,3,4.5,4,3.5,medium_high
06073016607,Census Tract 166.07,2,1,0,1,0,0,1.5834866699210903,1.2630355771164563,Grossmont Union High,High,KG,12,0.9999999999999994,3527,-1.8,2,5.6,4,3517,-86.7,2,3.1,4,2.0,lower
