geo_id,tract_name,total_population,population_under_5,population_under_5_rate,population_under_18,population_under_18_rate,population_65_plus,median_age,hispanic_latino_population,hispanic_latino_rate,total_households,households_with_children,households_with_seniors,avg_household_size,avg_family_size,school_enrolled_population,elementary_school_enrollment,high_school_enrollment,bachelors_or_higher,median_household_income,mean_household_income,poverty_rate,family_poverty_rate,employed_population,unemployed_population,unemployment_rate,drove_alone_count,drove_alone_rate,public_transit_commute_count,public_transit_commute_rate,work_from_home_count,work_from_home_rate,total_housing_units,occupied_housing_units,vacant_housing_units,vacancy_rate,owner_occupied_units,renter_occupied_units,renter_rate,vehicle_households,no_vehicle_households,no_vehicle_rate,one_vehicle_households,two_vehicle_households,three_plus_vehicle_households,median_gross_rent,rent_burden_30_34_count,rent_burden_35_plus_count,tract_type_flag
1400000US06073016614,Census Tract 166.14; San Diego County; California,4075,239,5.9,906,22.2,625,41.6,728,17.9,1388,494,493,2.93,3.12,1033,390,225,1180,124071.0,129752.0,11.8,11.8,1991,128,3.9,1395,70.9,0,0.0,399,20.3,1388,1388,0,0.0,1185,203,14.6,1388,45,3.2,262,699,382,2597.0,64,101,residential_or_mixed
1400000US06073016615,Census Tract 166.15; San Diego County; California,4230,227,5.4,673,15.9,529,37.1,811,19.2,1247,407,324,2.61,2.93,756,330,117,1162,141150.0,177913.0,7.2,5.6,1897,48,1.3,1307,68.4,64,3.4,260,13.6,1247,1247,0,0.0,685,562,45.1,1247,24,1.9,416,565,242,2652.0,35,336,residential_or_mixed
1400000US06073016616,Census Tract 166.16; San Diego County; California,3568,202,5.7,859,24.1,672,41.8,1150,32.2,1373,484,478,2.51,3.37,775,374,224,693,70855.0,100670.0,7.1,3.2,1510,123,4.4,1243,78.4,0,0.0,167,10.5,1419,1373,46,3.2,812,561,40.9,1373,58,4.2,456,458,401,2052.0,15,384,residential_or_mixed
1400000US06073016617,Census Tract 166.17; San Diego County; California,3607,231,6.4,743,20.6,909,42.7,1310,36.3,1588,449,775,2.27,3.24,783,264,124,582,46146.0,77082.0,24.2,16.6,1452,153,5.3,984,69.7,0,0.0,203,14.4,1697,1588,109,6.4,716,872,54.9,1588,222,14.0,726,457,183,1822.0,18,522,residential_or_mixed
1400000US06073016618,Census Tract 166.18; San Diego County; California,3649,215,5.9,685,18.8,896,45.5,552,15.1,1618,440,648,2.26,2.87,762,277,196,1167,104833.0,121615.0,3.9,0.0,1699,91,3.0,1410,83.0,0,0.0,253,14.9,1811,1618,193,10.7,1434,184,11.4,1618,50,3.1,596,771,201,2292.0,43,54,residential_or_mixed
1400000US06073016619,Census Tract 166.19; San Diego County; California,4319,284,6.6,787,18.2,891,43.4,653,15.1,1824,516,684,2.37,2.84,730,306,163,1291,96630.0,114671.0,8.5,4.5,2235,48,1.3,1476,66.3,0,0.0,487,21.9,1906,1824,82,4.3,1187,637,34.9,1824,96,5.3,532,887,309,1870.0,0,383,residential_or_mixed
1400000US06073016620,Census Tract 166.20; San Diego County; California,2411,283,11.7,648,26.9,351,36.6,391,16.2,882,314,238,2.73,3.24,619,246,52,506,96855.0,113256.0,4.9,5.8,1078,38,2.1,874,82.3,0,0.0,130,12.2,939,882,57,6.1,646,236,26.8,882,13,1.5,255,415,199,2690.0,40,147,residential_or_mixed
1400000US06073016621,Census Tract 166.21; San Diego County; California,4265,304,7.1,1000,23.4,646,39.2,491,11.5,1415,475,443,3.01,3.33,1095,423,202,1265,154577.0,173963.0,6.2,2.8,2327,93,2.8,1407,65.5,0,0.0,653,30.4,1415,1415,0,0.0,1267,148,10.5,1415,20,1.4,161,746,488,2874.0,0,74,residential_or_mixed
1400000US06073016703,Census Tract 167.03; San Diego County; California,3003,149,5.0,774,25.8,338,38.1,836,27.8,1152,437,252,2.61,3.1,870,178,99,650,120258.0,112746.0,5.9,2.5,1508,41,1.8,1094,73.9,0,0.0,294,19.9,1158,1152,6,0.5,664,488,42.4,1152,25,2.2,451,451,225,2240.0,49,100,residential_or_mixed
1400000US06073016704,Census Tract 167.04; San Diego County; California,7583,457,6.0,2308,30.4,1289,35.8,1851,24.4,2436,1011,735,2.99,3.45,2593,933,690,1748,112045.0,159267.0,3.9,2.4,3316,130,2.3,2334,69.7,44,1.3,764,22.8,2544,2436,108,4.2,1565,871,35.8,2436,69,2.8,674,1184,509,2689.0,136,428,residential_or_mixed
1400000US06073016705,Census Tract 167.05; San Diego County; California,4792,222,4.6,1267,26.4,595,36.4,1328,27.7,1846,664,415,2.54,3.23,1337,662,347,331,76985.0,103052.0,10.5,5.6,2296,81,2.1,1704,76.3,0,0.0,222,9.9,1858,1846,12,0.6,689,1157,62.7,1846,257,13.9,775,477,337,1826.0,59,635,residential_or_mixed
1400000US06073016706,Census Tract 167.06; San Diego County; California,2694,138,5.1,651,24.2,338,39.3,663,24.6,908,362,251,2.92,3.18,729,257,241,573,92353.0,110094.0,15.5,14.7,1225,91,4.3,816,67.0,31,2.5,132,10.8,911,908,3,0.3,549,359,39.5,908,26,2.9,267,368,247,1830.0,82,156,residential_or_mixed
1400000US06073016804,Census Tract 168.04; San Diego County; California,9452,762,8.1,2756,29.2,903,31.2,3375,35.7,2927,1272,682,3.22,3.7,2808,1178,804,1160,87841.0,99642.0,8.2,7.4,4370,520,7.4,3041,71.4,0,0.0,682,16.0,3030,2927,103,3.4,1053,1874,64.0,2927,64,2.2,887,1541,435,1974.0,124,861,residential_or_mixed
1400000US06073016806,Census Tract 168.06; San Diego County; California,4131,221,5.3,1019,24.7,631,36.8,1423,34.4,1302,466,504,3.17,3.63,1332,567,271,535,99191.0,109902.0,11.2,6.8,1919,41,1.3,1614,82.8,46,2.4,172,8.8,1412,1302,110,7.8,827,475,36.5,1302,52,4.0,346,499,405,2097.0,28,197,residential_or_mixed
1400000US06073016807,Census Tract 168.07; San Diego County; California,7822,354,4.5,1565,20.0,1258,43.2,1915,24.5,2617,774,902,2.97,3.36,1848,597,674,1871,119187.0,135140.0,10.0,4.8,3890,167,2.6,2796,72.5,0,0.0,790,20.5,2884,2617,267,9.3,2325,292,11.2,2617,91,3.5,514,1040,972,1173.0,31,138,residential_or_mixed
1400000US06073016809,Census Tract 168.09; San Diego County; California,5899,332,5.6,1613,27.3,1218,38.7,1846,31.3,1881,581,785,3.13,3.7,1983,800,368,912,79330.0,111749.0,15.8,10.5,2259,170,3.8,1696,73.8,0,0.0,275,12.0,1973,1881,92,4.7,1594,287,15.3,1881,205,10.9,518,683,475,2157.0,22,96,residential_or_mixed
1400000US06073016810,Census Tract 168.10; San Diego County; California,2948,120,4.1,650,22.0,368,39.8,569,19.3,883,269,262,3.3,3.56,786,285,154,627,135313.0,154879.0,8.0,5.8,1459,101,4.2,1024,72.9,19,1.4,219,15.6,883,883,0,0.0,754,129,14.6,883,26,2.9,58,373,426,2194.0,0,97,residential_or_mixed
1400000US06073016811,Census Tract 168.11; San Diego County; California,5026,218,4.3,1072,21.3,1054,43.0,1060,21.1,1681,563,702,2.98,3.39,1294,462,308,1260,125792.0,127425.0,9.3,7.9,2255,116,2.8,1629,74.8,7,0.3,331,15.2,1750,1681,69,3.9,1379,302,18.0,1681,69,4.1,381,631,600,2317.0,8,79,residential_or_mixed
1400000US06073016812,Census Tract 168.12; San Diego County; California,2978,133,4.5,370,12.4,1073,60.8,245,8.2,1247,192,707,2.33,2.8,448,86,140,553,72986.0,134133.0,11.9,7.3,1192,92,3.5,729,63.2,0,0.0,279,24.2,1265,1247,18,1.4,1152,95,7.6,1247,116,9.3,389,337,405,1631.0,0,21,residential_or_mixed
1400000US06073016813,Census Tract 168.13; San Diego County; California,3322,369,11.1,739,22.2,1207,49.0,707,21.3,1140,322,754,2.91,3.37,552,240,61,843,108958.0,152071.0,4.8,1.8,1133,16,0.6,857,77.6,0,0.0,146,13.2,1140,1140,0,0.0,1042,98,8.6,1140,10,0.9,256,425,449,,44,35,residential_or_mixed
1400000US06073016901,Census Tract 169.01; San Diego County; California,7427,583,7.8,1812,24.4,1258,40.4,1446,19.5,2377,1000,881,3.12,3.62,1630,824,326,1422,125347.0,159561.0,8.1,6.3,3189,129,2.2,2585,79.8,0,0.0,373,11.5,2520,2377,143,5.7,2057,320,13.5,2377,153,6.4,332,745,1147,2094.0,0,171,residential_or_mixed
1400000US06073016902,Census Tract 169.02; San Diego County; California,2425,136,5.6,388,16.0,485,46.2,585,24.1,753,192,349,3.18,3.48,397,126,140,397,128313.0,173544.0,8.7,4.0,1127,95,4.6,903,80.3,0,0.0,93,8.3,787,753,34,4.3,675,78,10.4,753,2,0.3,130,227,394,1594.0,7,10,residential_or_mixed
1400000US06073017006,Census Tract 170.06; San Diego County; California,3028,123,4.1,608,20.1,874,50.7,449,14.8,1030,237,556,2.92,3.21,644,354,90,1306,158026.0,197639.0,6.0,3.9,1231,147,6.0,833,67.1,7,0.6,350,28.2,1120,1030,90,8.0,973,57,5.5,1030,50,4.9,244,491,245,,11,17,residential_or_mixed
1400000US06073017009,Census Tract 170.09; San Diego County; California,4079,128,3.1,928,22.8,769,40.1,927,22.7,1521,546,533,2.67,3.1,1202,488,290,1096,96644.0,120021.0,1.9,0.5,1996,124,3.8,1305,64.5,0,0.0,341,16.9,1521,1521,0,0.0,912,609,40.0,1521,38,2.5,422,536,525,2268.0,89,253,residential_or_mixed
1400000US06073017010,Census Tract 170.10; San Diego County; California,3113,289,9.3,777,25.0,544,39.6,347,11.1,967,443,349,3.19,3.25,706,260,205,1221,214398.0,226687.0,3.9,1.6,1580,98,4.0,921,57.9,0,0.0,597,37.5,1019,967,52,5.1,857,110,11.4,967,9,0.9,101,382,475,,0,41,residential_or_mixed
1400000US06073017014,Census Tract 170.14; San Diego County; California,2674,0,0.0,0,0.0,2139,73.2,195,7.3,1582,0,1378,1.54,2.03,25,0,0,1462,75536.0,117743.0,7.1,2.1,522,32,1.2,296,56.7,8,1.5,180,34.5,1776,1582,194,10.9,1031,551,34.8,1582,233,14.7,825,487,37,2383.0,9,262,residential_or_mixed
1400000US06073017018,Census Tract 170.18; San Diego County; California,4715,236,5.0,907,19.2,456,35.3,522,11.1,1933,651,318,2.37,2.96,1181,379,220,2263,116202.0,127418.0,6.0,2.6,2990,81,2.1,2148,75.4,22,0.8,535,18.8,2042,1933,109,5.3,1068,865,44.7,1933,44,2.3,721,864,304,2414.0,45,480,residential_or_mixed
1400000US06073017020,Census Tract 170.20; San Diego County; California,4382,266,6.1,1000,22.8,917,44.8,426,9.7,1539,544,634,2.84,3.31,1088,347,343,2108,216161.0,254161.0,6.0,4.6,2077,69,2.0,1291,64.4,45,2.2,611,30.5,1575,1539,36,2.3,1379,160,10.4,1539,14,0.9,263,622,640,3383.0,0,77,residential_or_mixed
1400000US06073017021,Census Tract 170.21; San Diego County; California,3087,91,2.9,541,17.5,830,56.9,674,21.8,1107,310,547,2.77,2.55,489,254,80,1490,191406.0,262674.0,8.1,1.0,1286,31,1.2,677,53.1,0,0.0,438,34.4,1152,1107,45,3.9,1029,78,7.0,1107,13,1.2,187,498,409,,0,19,residential_or_mixed
1400000US06073017022,Census Tract 170.22; San Diego County; California,5695,399,7.0,1243,21.8,1073,41.3,317,5.6,2247,689,757,2.53,3.14,1459,503,255,2457,135848.0,154783.0,4.2,0.9,2854,164,3.6,2090,72.9,11,0.4,558,19.5,2304,2247,57,2.5,1683,564,25.1,2247,141,6.3,624,1186,296,3042.0,74,261,residential_or_mixed
1400000US06073017031,Census Tract 170.31; San Diego County; California,3522,158,4.5,857,24.3,450,38.3,610,17.3,1289,501,298,2.72,3.25,972,435,170,1457,163594.0,169303.0,5.8,7.9,2006,8,0.3,1343,67.0,20,1.0,505,25.2,1374,1289,85,6.2,1011,278,21.6,1289,22,1.7,413,601,253,2793.0,0,53,residential_or_mixed
1400000US06073017033,Census Tract 170.33; San Diego County; California,5525,490,8.9,1444,26.1,978,41.7,779,14.1,1914,781,671,2.88,3.21,1511,606,296,2817,170875.0,210687.0,3.2,2.1,2526,190,4.5,1594,64.2,0,0.0,729,29.4,1981,1914,67,3.4,1667,247,12.9,1914,0,0.0,376,902,636,3208.0,0,136,residential_or_mixed
1400000US06073017034,Census Tract 170.34; San Diego County; California,5792,367,6.3,1263,21.8,833,37.6,692,11.9,2094,772,554,2.76,3.11,1685,455,503,2096,138308.0,154809.0,2.0,1.8,3231,170,3.6,1855,57.9,0,0.0,867,27.1,2214,2094,120,5.4,1212,882,42.1,2094,11,0.5,526,1028,529,2625.0,194,289,residential_or_mixed
1400000US06073017035,Census Tract 170.35; San Diego County; California,3396,332,9.8,834,24.6,510,34.6,324,9.5,1260,376,368,2.7,3.15,880,257,174,1315,129348.0,128168.0,19.8,11.6,1657,75,2.9,886,56.0,0,0.0,450,28.4,1287,1260,27,2.1,382,878,69.7,1260,143,11.3,284,567,266,2648.0,139,249,residential_or_mixed
1400000US06073017036,Census Tract 170.36; San Diego County; California,3329,205,6.2,777,23.3,519,39.0,272,8.2,1099,447,371,3.03,3.45,746,335,148,1549,162083.0,183731.0,1.6,0.0,1687,103,3.9,995,59.2,0,0.0,406,24.1,1129,1099,30,2.7,802,297,27.0,1099,39,3.5,285,518,257,2672.0,43,28,residential_or_mixed
1400000US06073017037,Census Tract 170.37; San Diego County; California,5194,189,3.6,1022,19.7,995,40.7,797,15.3,1826,534,645,2.84,3.12,1438,536,353,2158,132813.0,151507.0,3.6,4.0,2815,159,3.7,1858,68.4,0,0.0,589,21.7,1924,1826,98,5.1,1323,503,27.5,1826,36,2.0,324,855,611,2496.0,24,321,residential_or_mixed
1400000US06073017039,Census Tract 170.39; San Diego County; California,6711,555,8.3,1568,23.4,917,38.5,413,6.2,2633,917,679,2.52,2.99,1678,729,278,3045,135750.0,159248.0,5.2,3.5,3229,160,3.0,1927,59.5,35,1.1,1107,34.2,2691,2633,58,2.2,1805,828,31.4,2633,17,0.6,866,1302,448,3086.0,48,346,residential_or_mixed
1400000US06073017040,Census Tract 170.40; San Diego County; California,4386,557,12.7,1118,25.5,762,41.3,576,13.1,1492,533,566,2.91,3.51,802,295,253,1830,166042.0,174112.0,7.5,5.5,2101,137,4.0,1324,65.0,7,0.3,466,22.9,1492,1492,0,0.0,1365,127,8.5,1492,0,0.0,413,568,511,,15,62,residential_or_mixed
1400000US06073017041,Census Tract 170.41; San Diego County; California,5565,295,5.3,1429,25.7,1018,39.0,1075,19.3,1904,732,753,2.92,3.38,1479,749,184,1904,131650.0,162830.0,4.0,1.5,2490,192,4.5,1593,61.4,31,1.2,599,23.1,2094,1904,190,9.1,1358,546,28.7,1904,20,1.1,466,643,775,2466.0,88,258,residential_or_mixed
1400000US06073017043,Census Tract 170.43; San Diego County; California,5590,199,3.6,1199,21.4,671,40.9,835,14.9,2139,688,518,2.61,3.0,1610,628,268,2851,175450.0,205707.0,4.4,3.3,3218,126,2.7,2192,64.4,0,0.0,791,23.2,2139,2139,0,0.0,1534,605,28.3,2139,89,4.2,529,1059,462,3403.0,109,270,residential_or_mixed
1400000US06073017044,Census Tract 170.44; San Diego County; California,5674,281,5.0,1700,30.0,647,39.5,347,6.1,1928,905,450,2.94,3.17,1646,898,350,2747,225882.0,250105.0,2.3,0.7,2988,120,2.8,1810,61.1,0,0.0,895,30.2,1971,1928,43,2.2,1656,272,14.1,1928,52,2.7,400,955,521,,43,85,residential_or_mixed
1400000US06073017045,Census Tract 170.45; San Diego County; California,2293,46,2.0,564,24.6,342,48.4,94,4.1,794,298,227,2.89,3.15,679,318,190,1271,228750.0,258145.0,1.9,1.6,1173,75,4.1,784,66.8,0,0.0,329,28.0,810,794,16,2.0,734,60,7.6,794,8,1.0,102,342,342,,7,10,residential_or_mixed
1400000US06073017046,Census Tract 170.46; San Diego County; California,3777,210,5.6,856,22.7,732,46.0,291,7.7,1374,524,476,2.74,3.09,871,299,226,2045,186452.0,230981.0,1.8,0.7,2043,26,0.8,1489,73.2,0,0.0,348,17.1,1428,1374,54,3.8,1130,244,17.8,1374,8,0.6,317,603,446,3482.0,17,59,residential_or_mixed
1400000US06073017047,Census Tract 170.47; San Diego County; California,4260,197,4.6,1199,28.1,1010,46.7,459,10.8,1480,622,666,2.88,3.16,1171,702,255,2109,181429.0,212191.0,0.9,1.0,1893,31,1.0,980,52.4,11,0.6,645,34.5,1578,1480,98,6.2,1311,169,11.4,1480,18,1.2,346,687,429,,27,26,residential_or_mixed
1400000US06073017048,Census Tract 170.48; San Diego County; California,6422,580,9.0,1627,25.3,549,35.6,2098,32.7,2181,890,417,2.94,3.32,2105,712,305,1852,98007.0,129008.0,7.4,4.5,3374,68,1.4,2585,76.8,0,0.0,453,13.5,2229,2181,48,2.2,1021,1160,53.2,2181,96,4.4,448,856,781,2184.0,106,528,residential_or_mixed
1400000US06073017049,Census Tract 170.49; San Diego County; California,2945,143,4.9,705,23.9,510,39.2,905,30.7,932,329,350,3.14,3.5,895,401,104,845,120486.0,138462.0,7.4,5.8,1537,51,2.2,1025,69.2,1,0.1,273,18.4,932,932,0,0.0,679,253,27.1,932,30,3.2,192,317,393,1563.0,0,71,residential_or_mixed
1400000US06073017050,Census Tract 170.50; San Diego County; California,2971,252,8.5,760,25.6,567,38.5,883,29.7,991,377,343,2.94,3.12,610,313,141,875,111272.0,139056.0,11.3,7.8,1467,133,5.7,870,59.1,20,1.4,279,18.9,1029,991,38,3.7,601,390,39.4,991,47,4.7,244,450,250,2058.0,47,161,residential_or_mixed
1400000US06073017051,Census Tract 170.51; San Diego County; California,4904,312,6.4,835,17.0,1230,46.4,443,9.0,2178,539,889,2.25,2.84,896,317,162,2462,130980.0,159748.0,2.6,2.3,2548,112,2.7,1843,70.9,27,1.0,632,24.3,2178,2178,0,0.0,1775,403,18.5,2178,17,0.8,882,972,307,3100.0,34,131,residential_or_mixed
1400000US06073017052,Census Tract 170.52; San Diego County; California,5388,523,9.7,1139,21.1,940,39.5,303,5.6,2122,490,779,2.54,3.12,1365,361,163,2455,118036.0,160075.0,1.0,0.0,2824,115,2.7,1989,69.2,33,1.1,758,26.4,2307,2122,185,8.0,1002,1120,52.8,2122,100,4.7,692,1024,306,3013.0,175,433,residential_or_mixed
1400000US06073017053,Census Tract 170.53; San Diego County; California,3462,116,3.4,775,22.4,989,48.4,305,8.8,1162,318,604,2.95,3.1,917,437,207,1825,224615.0,254927.0,1.8,0.0,1430,116,4.2,864,60.8,0,0.0,436,30.7,1174,1162,12,1.0,1087,75,6.5,1162,14,1.2,119,529,500,,0,28,residential_or_mixed
1400000US06073017054,Census Tract 170.54; San Diego County; California,5849,284,4.9,1241,21.2,1329,43.2,695,11.9,1957,657,801,2.76,3.14,1384,621,382,2356,175965.0,205191.0,2.6,1.0,2586,119,2.5,1676,64.3,0,0.0,682,26.2,1987,1957,30,1.5,1499,458,23.4,1957,111,5.7,283,815,748,2395.0,31,180,residential_or_mixed
1400000US06073017055,Census Tract 170.55; San Diego County; California,4958,248,5.0,1200,24.2,514,41.2,551,11.1,1915,694,357,2.59,2.83,1374,546,332,2538,178036.0,191840.0,2.4,0.7,2679,70,1.8,1816,68.1,14,0.5,689,25.8,2029,1915,114,5.6,1240,675,35.2,1915,54,2.8,507,1036,318,3196.0,43,201,residential_or_mixed
1400000US06073017056,Census Tract 170.56; San Diego County; California,4348,168,3.9,782,18.0,626,38.1,734,16.9,1765,494,360,2.38,3.12,1130,414,177,2146,102405.0,145079.0,5.9,5.1,2226,237,6.5,1505,66.6,0,0.0,614,27.2,1834,1765,69,3.8,582,1183,67.0,1765,94,5.3,681,733,257,2893.0,154,647,residential_or_mixed
1400000US06073017057,Census Tract 170.57; San Diego County; California,3856,124,3.2,828,21.5,827,46.7,206,5.3,1517,476,576,2.54,2.92,915,554,70,1955,168831.0,182386.0,3.2,0.1,1868,15,0.5,965,52.4,9,0.5,709,38.5,1587,1517,70,4.4,1217,300,19.8,1517,37,2.4,398,838,244,3394.0,31,125,residential_or_mixed
1400000US06073017058,Census Tract 170.58; San Diego County; California,4285,235,5.5,747,17.4,567,41.4,798,18.6,1828,469,405,2.34,2.69,855,300,162,1958,147817.0,149122.0,6.1,6.2,2421,199,5.5,1850,77.6,0,0.0,413,17.3,1910,1828,82,4.3,965,863,47.2,1828,10,0.5,597,713,508,2353.0,66,266,residential_or_mixed
1400000US06073017059,Census Tract 170.59; San Diego County; California,3302,18,0.5,328,9.9,1765,67.0,164,5.0,1558,169,1238,2.12,2.85,625,205,108,1475,92090.0,112807.0,5.6,4.5,1116,18,0.6,886,79.4,0,0.0,157,14.1,1692,1558,134,7.9,1349,209,13.4,1558,44,2.8,809,402,303,2964.0,0,163,residential_or_mixed
1400000US06073017060,Census Tract 170.60; San Diego County; California,3323,124,3.7,529,15.9,1446,59.4,326,9.8,1330,299,916,2.5,3.03,671,303,108,1780,127143.0,215970.0,8.6,7.9,1141,69,2.4,649,57.4,20,1.8,375,33.2,1359,1330,29,2.1,1228,102,7.7,1330,12,0.9,533,446,339,,0,42,residential_or_mixed
1400000US06073017061,Census Tract 170.61; San Diego County; California,3663,119,3.2,790,21.6,837,51.7,83,2.3,1467,436,556,2.5,3.05,676,165,278,2233,171972.0,307924.0,6.9,6.5,1360,35,1.2,692,51.6,0,0.0,585,43.6,1619,1467,152,9.4,1279,188,12.8,1467,19,1.3,405,593,450,,21,156,residential_or_mixed
1400000US06073017062,Census Tract 170.62; San Diego County; California,4767,258,5.4,1305,27.4,691,43.8,502,10.5,1498,712,479,3.15,3.37,1553,562,464,2261,,345026.0,1.4,0.7,2259,37,1.0,1515,67.9,0,0.0,660,29.6,1842,1498,344,18.7,1382,116,7.7,1498,11,0.7,160,830,497,,68,48,residential_or_mixed
1400000US06073017063,Census Tract 170.63; San Diego County; California,4257,273,6.4,841,19.8,1087,44.2,361,8.5,1627,497,719,2.58,2.94,930,355,198,1984,124861.0,169406.0,3.3,3.1,2080,52,1.5,1349,67.7,12,0.6,497,24.9,1729,1627,102,5.9,863,764,47.0,1627,92,5.7,524,636,375,3124.0,81,294,residential_or_mixed
1400000US06073017064,Census Tract 170.64; San Diego County; California,8172,162,2.0,1853,22.7,869,40.1,344,4.2,2243,1127,566,3.64,3.51,2347,919,923,4361,243880.0,273009.0,1.4,1.9,4370,116,1.7,2492,57.2,0,0.0,1137,26.1,2312,2243,69,3.0,2118,125,5.6,2243,87,3.9,250,996,910,,0,23,residential_or_mixed
1400000US06073017065,Census Tract 170.65; San Diego County; California,10415,1235,11.9,3686,35.4,1236,36.2,1093,10.5,3315,1936,906,3.14,3.24,3105,1772,287,5075,212083.0,270178.0,3.5,2.3,4423,102,1.5,2099,47.1,0,0.0,1303,29.2,3315,3315,0,0.0,2318,997,30.1,3315,134,4.0,663,1916,602,1930.0,122,421,residential_or_mixed
1400000US06073017066,Census Tract 170.66; San Diego County; California,5413,530,9.8,1169,21.6,1047,41.6,202,3.7,1823,749,697,2.97,3.15,1072,230,424,2586,200260.0,245142.0,11.1,8.0,2568,90,2.0,1651,65.4,13,0.5,788,31.2,1843,1823,20,1.1,1510,313,17.2,1823,15,0.8,307,828,673,2309.0,0,196,residential_or_mixed
1400000US06073017067,Census Tract 170.67; San Diego County; California,2979,115,3.9,683,22.9,326,42.1,408,13.7,872,393,145,3.35,3.61,829,350,134,1506,224149.0,239082.0,5.2,0.9,1417,78,3.3,772,56.0,14,1.0,550,39.9,872,872,0,0.0,711,161,18.5,872,47,5.4,72,399,354,,20,64,residential_or_mixed
1400000US06073017068,Census Tract 170.68; San Diego County; California,4608,278,6.0,1168,25.3,362,40.4,566,12.3,1788,767,245,2.58,3.09,1167,398,357,2296,156146.0,218452.0,3.7,2.5,2538,208,5.7,1736,69.9,53,2.1,634,25.5,1828,1788,40,2.2,928,860,48.1,1788,50,2.8,560,808,370,2923.0,165,244,residential_or_mixed
1400000US06073017069,Census Tract 170.69; San Diego County; California,2162,117,5.4,492,22.8,299,40.4,122,5.6,801,285,214,2.7,3.22,599,163,155,1156,166875.0,174630.0,3.6,1.7,1160,63,3.6,709,62.1,4,0.4,331,29.0,801,801,0,0.0,648,153,19.1,801,10,1.2,190,451,150,2716.0,11,60,residential_or_mixed
1400000US06073017070,Census Tract 170.70; San Diego County; California,5572,504,9.0,1823,32.7,296,34.2,646,11.6,1603,988,244,3.48,3.57,1871,695,502,2343,202813.0,232087.0,5.5,8.5,2355,316,7.8,1598,68.6,19,0.8,543,23.3,1603,1603,0,0.0,934,669,41.7,1603,28,1.7,333,755,487,2752.0,38,338,residential_or_mixed
1400000US06073017071,Census Tract 170.71; San Diego County; California,5229,562,10.7,1550,29.6,950,41.2,419,8.0,1800,686,531,2.78,3.3,1369,782,171,2368,154907.0,223956.0,3.4,3.1,2466,91,2.4,1252,51.2,8,0.3,851,34.8,1861,1800,61,3.3,1054,746,41.4,1800,17,0.9,496,1035,252,3030.0,24,393,residential_or_mixed
1400000US06073017104,Census Tract 171.04; San Diego County; California,4057,230,5.7,951,23.4,771,41.9,860,21.2,1405,480,531,2.88,3.2,916,417,274,1545,137658.0,219772.0,7.8,3.2,2068,20,0.6,1233,62.3,6,0.3,565,28.5,1433,1405,28,2.0,1082,323,23.0,1405,63,4.5,243,676,423,2811.0,76,130,residential_or_mixed
1400000US06073017106,Census Tract 171.06; San Diego County; California,4174,220,5.3,1038,24.9,1086,48.8,518,12.4,1468,547,628,2.8,3.11,1047,520,262,2226,213659.0,321442.0,4.2,0.9,1542,117,3.6,899,59.1,14,0.9,410,27.0,2038,1468,570,28.0,1395,73,5.0,1468,7,0.5,124,675,662,,30,12,residential_or_mixed
1400000US06073017107,Census Tract 171.07; San Diego County; California,3202,169,5.3,845,26.4,541,41.8,280,8.7,1060,450,335,3.02,3.2,985,393,265,1759,210227.0,236804.0,4.8,5.2,1595,76,3.1,729,45.5,0,0.0,731,45.6,1060,1060,0,0.0,1010,50,4.7,1060,5,0.5,155,574,326,,0,35,residential_or_mixed
1400000US06073017108,Census Tract 171.08; San Diego County; California,4328,322,7.4,1074,24.8,1024,44.5,302,7.0,1638,544,659,2.64,3.08,970,546,149,2046,170833.0,214761.0,7.4,4.9,2146,105,3.1,1386,65.0,0,0.0,607,28.5,1648,1638,10,0.6,1364,274,16.7,1638,65,4.0,255,969,349,3089.0,9,103,residential_or_mixed
1400000US06073017109,Census Tract 171.09; San Diego County; California,6290,263,4.2,1507,24.0,740,40.4,1059,16.8,2094,646,576,3.0,3.25,1788,669,496,3189,184881.0,256058.0,1.7,1.0,3298,170,3.4,2033,62.4,0,0.0,1128,34.6,2129,2094,35,1.6,1639,455,21.7,2094,0,0.0,294,879,921,2433.0,50,129,residential_or_mixed
